Price,Close,High,Low,Open,Volume
Ticker,URTH,URTH,URTH,URTH,URTH
Datetime,,,,,
2025-01-22 14:30:00+00:00,161.13999938964844,161.1699981689453,160.85000610351562,161.0500030517578,64358
2025-01-22 15:30:00+00:00,161.1999969482422,161.1999969482422,160.9600067138672,161.0800018310547,15892
2025-01-22 16:30:00+00:00,161.25999450683594,161.3300018310547,161.19000244140625,161.19000244140625,18770
2025-01-22 17:30:00+00:00,161.1199951171875,161.28500366210938,161.1199951171875,161.25999450683594,62582
2025-01-22 18:30:00+00:00,161.05999755859375,161.22000122070312,161.00999450683594,161.13999938964844,22976
2025-01-22 19:30:00+00:00,161.07000732421875,161.1999969482422,161.02999877929688,161.072998046875,14733
2025-01-22 20:30:00+00:00,160.86500549316406,161.08999633789062,160.82000732421875,161.0500030517578,22097
2025-01-23 14:30:00+00:00,160.8699951171875,160.9799041748047,160.75999450683594,160.89999389648438,159976
2025-01-23 15:30:00+00:00,161.2899932861328,161.36000061035156,160.8300018310547,160.8300018310547,32348
2025-01-23 16:30:00+00:00,161.33999633789062,161.42999267578125,161.22999572753906,161.32000732421875,38336
2025-01-23 17:30:00+00:00,161.52239990234375,161.60000610351562,161.25,161.33999633789062,50293
2025-01-23 18:30:00+00:00,161.44500732421875,161.60000610351562,161.35000610351562,161.55389404296875,29616
2025-01-23 19:30:00+00:00,161.55999755859375,161.6199951171875,161.4199981689453,161.44000244140625,29102
2025-01-23 20:30:00+00:00,161.83999633789062,161.8699951171875,161.41000366210938,161.55999755859375,26356
2025-01-24 14:30:00+00:00,161.99000549316406,162.36000061035156,161.99000549316406,162.0399932861328,159456
2025-01-24 15:30:00+00:00,162.1999969482422,162.1999969482422,161.97999572753906,162.0399932861328,11982
2025-01-24 16:30:00+00:00,162.2487030029297,162.33999633789062,162.09219360351562,162.25999450683594,11201
2025-01-24 17:30:00+00:00,161.9499969482422,162.1551055908203,161.9149932861328,162.15440368652344,7364
2025-01-24 18:30:00+00:00,161.7550048828125,161.94590759277344,161.6107940673828,161.94590759277344,4888
2025-01-24 19:30:00+00:00,161.5850067138672,161.82000732421875,161.57000732421875,161.70370483398438,18241
2025-01-24 20:30:00+00:00,161.72000122070312,161.77999877929688,161.50999450683594,161.5800018310547,18596
2025-01-27 14:30:00+00:00,159.9499969482422,159.9499969482422,158.85000610351562,158.9499969482422,91392
2025-01-27 15:30:00+00:00,159.41000366210938,160.00999450683594,159.3300018310547,159.8800048828125,238830
2025-01-27 16:30:00+00:00,159.69000244140625,159.69000244140625,159.25999450683594,159.40499877929688,214637
2025-01-27 17:30:00+00:00,159.24000549316406,159.74000549316406,159.17999267578125,159.60000610351562,110682
2025-01-27 18:30:00+00:00,159.8800048828125,159.88999938964844,159.2100067138672,159.22999572753906,32508
2025-01-27 19:30:00+00:00,159.55999755859375,159.85000610351562,159.27499389648438,159.83999633789062,43441
2025-01-27 20:30:00+00:00,160.02499389648438,160.02499389648438,159.49200439453125,159.55499267578125,35656
2025-01-28 14:30:00+00:00,160.6699981689453,160.6699981689453,159.49000549316406,160.22000122070312,49674
2025-01-28 15:30:00+00:00,160.39999389648438,160.80709838867188,160.39999389648438,160.5850067138672,9422
2025-01-28 16:30:00+00:00,160.79710388183594,160.80999755859375,160.23500061035156,160.33999633789062,13793
2025-01-28 17:30:00+00:00,160.8699951171875,161.0,160.6862030029297,160.80999755859375,6354
2025-01-28 18:30:00+00:00,160.7899932861328,160.90499877929688,160.66000366210938,160.90499877929688,3267
2025-01-28 19:30:00+00:00,161.14320373535156,161.24000549316406,160.83999633789062,160.83999633789062,11293
2025-01-28 20:30:00+00:00,161.10000610351562,161.19000244140625,160.8800048828125,161.19000244140625,73172
2025-01-29 14:30:00+00:00,160.75999450683594,161.0749969482422,160.6300048828125,160.80999755859375,56304
2025-01-29 15:30:00+00:00,160.69000244140625,160.88999938964844,160.64999389648438,160.77000427246094,6292
2025-01-29 16:30:00+00:00,160.82000732421875,160.86000061035156,160.61000061035156,160.66000366210938,6659
2025-01-29 17:30:00+00:00,160.5800018310547,160.81129455566406,160.1999969482422,160.81129455566406,8774
2025-01-29 18:30:00+00:00,159.9199981689453,160.71499633789062,159.89999389648438,160.6699981689453,4889
2025-01-29 19:30:00+00:00,160.88999938964844,160.89999389648438,159.92999267578125,160.0,10465
2025-01-29 20:30:00+00:00,160.52999877929688,160.92999267578125,160.3300018310547,160.92999267578125,11202
2025-01-30 14:30:00+00:00,161.24000549316406,161.74899291992188,161.12100219726562,161.24000549316406,52991
2025-01-30 15:30:00+00:00,161.19000244140625,161.43499755859375,160.81129455566406,161.30999755859375,25555
2025-01-30 16:30:00+00:00,161.11000061035156,161.58999633789062,161.11000061035156,161.27000427246094,52911
2025-01-30 17:30:00+00:00,161.4499969482422,161.57000732421875,161.19000244140625,161.25,39344
2025-01-30 18:30:00+00:00,161.78610229492188,161.82000732421875,161.52499389648438,161.57000732421875,23472
2025-01-30 19:30:00+00:00,162.0850067138672,162.19000244140625,161.6999969482422,161.7700958251953,151719
2025-01-30 20:30:00+00:00,161.5800018310547,162.0933074951172,160.92999267578125,162.0,47759
2025-01-31 14:30:00+00:00,162.18499755859375,162.35499572753906,161.94000244140625,162.0800018310547,45253
2025-01-31 15:30:00+00:00,162.44000244140625,162.5500030517578,162.34500122070312,162.3699951171875,38921
2025-01-31 16:30:00+00:00,162.66000366210938,162.66000366210938,162.25,162.42999267578125,19624
2025-01-31 17:30:00+00:00,161.8699951171875,162.68699645996094,161.8699951171875,162.67999267578125,72009
2025-01-31 18:30:00+00:00,161.1999969482422,161.8800048828125,161.02000427246094,161.85000610351562,22209
2025-01-31 19:30:00+00:00,160.56500244140625,161.3300018310547,160.53500366210938,161.3300018310547,11324
2025-01-31 20:30:00+00:00,160.61000061035156,161.02090454101562,160.52999877929688,160.6300048828125,50044
2025-02-03 14:30:00+00:00,159.02999877929688,159.0399932861328,157.52000427246094,158.00999450683594,90413
2025-02-03 15:30:00+00:00,159.4600067138672,159.74000549316406,158.94000244140625,159.10000610351562,29265
2025-02-03 16:30:00+00:00,159.5500030517578,159.69000244140625,159.07000732421875,159.41000366210938,26791
2025-02-03 17:30:00+00:00,159.34500122070312,159.35000610351562,158.93499755859375,159.25,30586
2025-02-03 18:30:00+00:00,159.77499389648438,159.8699951171875,159.27999877929688,159.33999633789062,12943
2025-02-03 19:30:00+00:00,159.50999450683594,159.91000366210938,159.50999450683594,159.75,21625
2025-02-03 20:30:00+00:00,159.27999877929688,159.63499450683594,159.22999572753906,159.5,33305
2025-02-04 14:30:00+00:00,160.38999938964844,160.49000549316406,159.49000549316406,159.5800018310547,29803
2025-02-04 15:30:00+00:00,160.72000122070312,160.72000122070312,160.30990600585938,160.30990600585938,7536
2025-02-04 16:30:00+00:00,160.35000610351562,160.7100067138672,160.24000549316406,160.7100067138672,30392
2025-02-04 17:30:00+00:00,160.5,160.5,160.16000366210938,160.16000366210938,4716
2025-02-04 18:30:00+00:00,160.64010620117188,160.66000366210938,160.3800048828125,160.49000549316406,6097
2025-02-04 19:30:00+00:00,160.4499969482422,160.73480224609375,160.44000244140625,160.7183074951172,25201
2025-02-04 20:30:00+00:00,160.6199951171875,160.69000244140625,160.46499633789062,160.46499633789062,15517
2025-02-05 14:30:00+00:00,160.5800018310547,160.72999572753906,160.31500244140625,160.55999755859375,126029
2025-02-05 15:30:00+00:00,160.86000061035156,160.86000061035156,160.38999938964844,160.50990295410156,25464
2025-02-05 16:30:00+00:00,161.1199951171875,161.32000732421875,160.8300018310547,160.86000061035156,19556
2025-02-05 17:30:00+00:00,161.16000366210938,161.2469940185547,161.1199951171875,161.125,6687
2025-02-05 18:30:00+00:00,161.33999633789062,161.39999389648438,161.1699981689453,161.1699981689453,23542
2025-02-05 19:30:00+00:00,161.4199981689453,161.43499755859375,161.2449951171875,161.33999633789062,13055
2025-02-05 20:30:00+00:00,161.5780029296875,161.5800018310547,161.22999572753906,161.42999267578125,25530
2025-02-06 14:30:00+00:00,161.82000732421875,162.02000427246094,161.6999969482422,162.0,40522
2025-02-06 15:30:00+00:00,162.0399932861328,162.07000732421875,161.7050018310547,161.7949981689453,11261
2025-02-06 16:30:00+00:00,161.875,162.00999450683594,161.7899932861328,162.0,14120
2025-02-06 17:30:00+00:00,161.97000122070312,162.00010681152344,161.8300018310547,161.83999633789062,16842
2025-02-06 18:30:00+00:00,161.6345977783203,161.94500732421875,161.6345977783203,161.94000244140625,12622
2025-02-06 19:30:00+00:00,161.75,161.75,161.39999389648438,161.39999389648438,13876
2025-02-06 20:30:00+00:00,162.08999633789062,162.16000366210938,161.71499633789062,161.71499633789062,36186
2025-02-07 14:30:00+00:00,161.77499389648438,162.5500030517578,161.55999755859375,162.35000610351562,64579
2025-02-07 15:30:00+00:00,161.00999450683594,161.88999938964844,160.9799041748047,161.6999969482422,33329
2025-02-07 16:30:00+00:00,160.8300018310547,161.13999938964844,160.61000061035156,161.10000610351562,38810
2025-02-07 17:30:00+00:00,161.27999877929688,161.3300018310547,160.75,160.8000030517578,9450
2025-02-07 18:30:00+00:00,160.7100067138672,161.27999877929688,160.6824951171875,161.27999877929688,18318
2025-02-07 19:30:00+00:00,160.57000732421875,160.88499450683594,160.55239868164062,160.6999969482422,24929
2025-02-07 20:30:00+00:00,160.63999938964844,160.75,160.58999633789062,160.6300048828125,15108
2025-02-10 14:30:00+00:00,161.75999450683594,161.77850341796875,161.3249969482422,161.6199951171875,133470
2025-02-10 15:30:00+00:00,161.6699981689453,161.875,161.5800018310547,161.77000427246094,46317
2025-02-10 16:30:00+00:00,161.4355010986328,161.64999389648438,161.4355010986328,161.55999755859375,22913
2025-02-10 17:30:00+00:00,161.72000122070312,161.77999877929688,161.49000549316406,161.50999450683594,22859
2025-02-10 18:30:00+00:00,161.78909301757812,161.89999389648438,161.69000244140625,161.69000244140625,9076
2025-02-10 19:30:00+00:00,161.75999450683594,161.82000732421875,161.69290161132812,161.82000732421875,66060
2025-02-10 20:30:00+00:00,161.80999755859375,161.80999755859375,161.65499877929688,161.80990600585938,61083
2025-02-11 14:30:00+00:00,161.65499877929688,161.65499877929688,161.30999755859375,161.33999633789062,51166
2025-02-11 15:30:00+00:00,161.85000610351562,161.97000122070312,161.6300048828125,161.66000366210938,26856
2025-02-11 16:30:00+00:00,161.74000549316406,161.875,161.47999572753906,161.8699951171875,12644
2025-02-11 17:30:00+00:00,161.66000366210938,161.77000427246094,161.57000732421875,161.72500610351562,12933
2025-02-11 18:30:00+00:00,161.8000030517578,161.92999267578125,161.64999389648438,161.64999389648438,15954
2025-02-11 19:30:00+00:00,161.99000549316406,162.1300048828125,161.80999755859375,161.80999755859375,84197
2025-02-11 20:30:00+00:00,161.92999267578125,162.02000427246094,161.86000061035156,161.9499969482422,15629
2025-02-12 14:30:00+00:00,161.00999450683594,161.27999877929688,160.3800048828125,160.50999450683594,136996
2025-02-12 15:30:00+00:00,160.88999938964844,161.5399932861328,160.8000030517578,161.1199951171875,12786
2025-02-12 16:30:00+00:00,161.9199981689453,161.9199981689453,160.9499969482422,160.96499633789062,13243
2025-02-12 17:30:00+00:00,161.80499267578125,162.05999755859375,161.72999572753906,161.85000610351562,8443
2025-02-12 18:30:00+00:00,161.61000061035156,161.83999633789062,161.5399932861328,161.8000030517578,10514
2025-02-12 19:30:00+00:00,161.77499389648438,161.9199981689453,161.69000244140625,161.69000244140625,10668
2025-02-12 20:30:00+00:00,161.77000427246094,161.80999755859375,161.60000610351562,161.7899932861328,10938
2025-02-13 14:30:00+00:00,162.72000122070312,162.77000427246094,161.9499969482422,162.25999450683594,40541
2025-02-13 15:30:00+00:00,162.9304962158203,163.0290069580078,162.69000244140625,162.69000244140625,19709
2025-02-13 16:30:00+00:00,162.80999755859375,162.9199981689453,162.66000366210938,162.88999938964844,10217
2025-02-13 17:30:00+00:00,162.64999389648438,162.88999938964844,162.44000244140625,162.7949981689453,31318
2025-02-13 18:30:00+00:00,163.22000122070312,163.24989318847656,162.5399932861328,162.72999572753906,26238
2025-02-13 19:30:00+00:00,163.47500610351562,163.5,163.21249389648438,163.25999450683594,20439
2025-02-13 20:30:00+00:00,163.57000732421875,163.6199951171875,163.41000366210938,163.42999267578125,34606
2025-02-14 14:30:00+00:00,163.82000732421875,164.0,163.75999450683594,163.89999389648438,76250
2025-02-14 15:30:00+00:00,163.75,163.9199981689453,163.55999755859375,163.7100067138672,14488
2025-02-14 16:30:00+00:00,163.58999633789062,163.75,163.5800018310547,163.6844940185547,27525
2025-02-14 17:30:00+00:00,163.64999389648438,163.72000122070312,163.5,163.5399932861328,15428
2025-02-14 18:30:00+00:00,163.75999450683594,163.8800048828125,163.72000122070312,163.72000122070312,8381
2025-02-14 19:30:00+00:00,163.6999969482422,163.82000732421875,163.66000366210938,163.75,7287
2025-02-14 20:30:00+00:00,163.6199951171875,163.72000122070312,163.5500030517578,163.63999938964844,13839
2025-02-18 14:30:00+00:00,163.7899932861328,164.10000610351562,163.77999877929688,164.0,216081
2025-02-18 15:30:00+00:00,164.0500030517578,164.10000610351562,163.79010009765625,163.81500244140625,23117
2025-02-18 16:30:00+00:00,163.91000366210938,164.08999633789062,163.8800048828125,164.0500030517578,24457
2025-02-18 17:30:00+00:00,163.86000061035156,164.02000427246094,163.7899932861328,163.9499969482422,16014
2025-02-18 18:30:00+00:00,163.72999572753906,163.86000061035156,163.5500030517578,163.8300018310547,36861
2025-02-18 19:30:00+00:00,163.86500549316406,163.94000244140625,163.69000244140625,163.69000244140625,33368
2025-02-18 20:30:00+00:00,164.13999938964844,164.2100067138672,163.82000732421875,163.85000610351562,44340
2025-02-19 14:30:00+00:00,163.4499969482422,163.6300048828125,163.27000427246094,163.38999938964844,188476
2025-02-19 15:30:00+00:00,163.61740112304688,163.67999267578125,163.3300018310547,163.52999877929688,50936
2025-02-19 16:30:00+00:00,163.55999755859375,163.7899932861328,163.52000427246094,163.625,37047
2025-02-19 17:30:00+00:00,163.66000366210938,163.75,163.47000122070312,163.52999877929688,9775
2025-02-19 18:30:00+00:00,164.05999755859375,164.08999633789062,163.591796875,163.67999267578125,22791
2025-02-19 19:30:00+00:00,163.80999755859375,164.09500122070312,163.77999877929688,164.02999877929688,17179
2025-02-19 20:30:00+00:00,164.0399932861328,164.0800018310547,163.82000732421875,163.82000732421875,64734
2025-02-20 14:30:00+00:00,163.32000732421875,163.97999572753906,162.8800048828125,163.86000061035156,26101
2025-02-20 15:30:00+00:00,163.10000610351562,163.375,162.85000610351562,163.3249969482422,45799
2025-02-20 16:30:00+00:00,163.25999450683594,163.27999877929688,162.8699951171875,163.11000061035156,18161
2025-02-20 17:30:00+00:00,163.10000610351562,163.3582000732422,163.0500030517578,163.27000427246094,12896
2025-02-20 18:30:00+00:00,163.38999938964844,163.5,163.1300048828125,163.1300048828125,11593
2025-02-20 19:30:00+00:00,163.60000610351562,163.6999969482422,163.3101043701172,163.38999938964844,34323
2025-02-20 20:30:00+00:00,163.72000122070312,163.8350067138672,163.55999755859375,163.60000610351562,26137
2025-02-21 14:30:00+00:00,162.8300018310547,163.72000122070312,162.8300018310547,163.60000610351562,28592
2025-02-21 15:30:00+00:00,162.91000366210938,162.97000122070312,162.6300048828125,162.75999450683594,21295
2025-02-21 16:30:00+00:00,162.63999938964844,163.02000427246094,162.55999755859375,162.86000061035156,8246
2025-02-21 17:30:00+00:00,161.72000122070312,162.57000732421875,161.72000122070312,162.57000732421875,17844
2025-02-21 18:30:00+00:00,161.17999267578125,161.9600067138672,161.1699981689453,161.6199951171875,7395
2025-02-21 19:30:00+00:00,161.38999938964844,161.38999938964844,161.08999633789062,161.26820373535156,11741
2025-02-21 20:30:00+00:00,161.22999572753906,161.41000366210938,161.14999389648438,161.38999938964844,28238
2025-02-24 14:30:00+00:00,160.82000732421875,161.97000122070312,160.41000366210938,161.8800048828125,179607
2025-02-24 15:30:00+00:00,161.3699951171875,161.3699951171875,160.53500366210938,160.75,35740
2025-02-24 16:30:00+00:00,161.64999389648438,161.72000122070312,161.25,161.3800048828125,14272
2025-02-24 17:30:00+00:00,161.77000427246094,161.80999755859375,161.52999877929688,161.52999877929688,11368
2025-02-24 18:30:00+00:00,161.3800048828125,161.79400634765625,161.3800048828125,161.72000122070312,14415
2025-02-24 19:30:00+00:00,161.16000366210938,161.50999450683594,161.14999389648438,161.4199981689453,11387
2025-02-24 20:30:00+00:00,160.66000366210938,161.3000030517578,160.5850067138672,161.24000549316406,8693
2025-02-25 14:30:00+00:00,159.47999572753906,161.24000549316406,159.4499969482422,161.0500030517578,62016
2025-02-25 15:30:00+00:00,159.55999755859375,160.11000061035156,159.49000549316406,159.49000549316406,16144
2025-02-25 16:30:00+00:00,160.02999877929688,160.19000244140625,159.33999633789062,159.42999267578125,18632
2025-02-25 17:30:00+00:00,160.3199005126953,160.74000549316406,160.07000732421875,160.07000732421875,18739
2025-02-25 18:30:00+00:00,160.09500122070312,160.77000427246094,160.0800018310547,160.1699981689453,23441
2025-02-25 19:30:00+00:00,160.77999877929688,160.97000122070312,160.1199951171875,160.1199951171875,27324
2025-02-25 20:30:00+00:00,160.42999267578125,160.74000549316406,160.25999450683594,160.7100067138672,14352
2025-02-26 14:30:00+00:00,161.3699951171875,161.55999755859375,160.64450073242188,160.89999389648438,60179
2025-02-26 15:30:00+00:00,161.63999938964844,161.77000427246094,161.3699951171875,161.3699951171875,21294
2025-02-26 16:30:00+00:00,161.63999938964844,161.7779998779297,161.35000610351562,161.57000732421875,10554
2025-02-26 17:30:00+00:00,160.42999267578125,161.58999633789062,160.42999267578125,161.58999633789062,10202
2025-02-26 18:30:00+00:00,160.32000732421875,160.5500030517578,159.94000244140625,160.4499969482422,15917
2025-02-26 19:30:00+00:00,160.3300018310547,160.5500030517578,160.13999938964844,160.25,14105
2025-02-26 20:30:00+00:00,160.5500030517578,160.71499633789062,160.22000122070312,160.30999755859375,15752
2025-02-27 14:30:00+00:00,160.5399932861328,161.02000427246094,159.3699951171875,160.89999389648438,56952
2025-02-27 15:30:00+00:00,160.1999969482422,160.6300048828125,160.05999755859375,160.3300018310547,26925
2025-02-27 16:30:00+00:00,160.10000610351562,160.3699951171875,159.58999633789062,160.17999267578125,46793
2025-02-27 17:30:00+00:00,160.36500549316406,160.4199981689453,159.7899932861328,160.1999969482422,24492
2025-02-27 18:30:00+00:00,159.49000549316406,160.39999389648438,159.49000549316406,160.33999633789062,19266
2025-02-27 19:30:00+00:00,158.27999877929688,159.32000732421875,158.27999877929688,159.32000732421875,28618
2025-02-27 20:30:00+00:00,158.0800018310547,158.60000610351562,158.0,158.3300018310547,21332
2025-02-28 14:30:00+00:00,158.75,158.75,157.57000732421875,158.1699981689453,186797
2025-02-28 15:30:00+00:00,158.4149932861328,158.9600067138672,158.4149932861328,158.83999633789062,6788
2025-02-28 16:30:00+00:00,158.61000061035156,158.85000610351562,158.36000061035156,158.36000061035156,10319
2025-02-28 17:30:00+00:00,157.8699951171875,158.50999450683594,157.3800048828125,158.5,24335
2025-02-28 18:30:00+00:00,158.02000427246094,158.13999938964844,157.55999755859375,157.77999877929688,12951
