date,trade_policy_sentiment,geopolitics_sentiment,domestic_politics_sentiment
2025-01-31,-0.19972777777777778,-0.23849375,-0.21102093023255813
2025-02-01,-0.2864285714285714,-0.31692105263157894,-0.3469714285714286
2025-02-02,-0.3337315789473684,-0.3436047619047619,-0.20041923076923077
2025-02-03,-0.18068000000000004,-0.2299030303030303,-0.23169189189189193
2025-02-04,-0.1373888888888889,-0.16714054054054056,-0.169605
2025-02-05,0.004218181818181818,-0.06871489361702127,-0.1346212765957447
2025-02-06,-0.12266666666666667,-0.10705172413793104,-0.09435217391304349
2025-02-07,-0.141808,-0.12244736842105264,-0.183656
2025-02-08,-0.3256818181818182,-0.36345,-0.188505
2025-02-09,-0.40505555555555556,-0.2758055555555556,-0.17878095238095237
2025-02-10,-0.10170357142857143,-0.08793000000000001,-0.10807142857142858
2025-02-11,0.04830333333333333,-0.03418055555555556,0.04776086956521739
2025-02-12,-0.12912916666666666,-0.02601714285714286,-0.130532
2025-02-13,-0.26657000000000003,-0.167345,-0.09486285714285714
2025-02-14,-0.34074499999999996,-0.2719690476190476,-0.3789416666666667
2025-02-15,0.10770833333333334,-0.07488421052631579,0.08288947368421053
2025-02-16,-0.20422666666666664,-0.08514999999999999,-0.08964827586206896
2025-02-17,-0.10121538461538461,-0.028705882352941175,0.007787999999999995
2025-02-18,-0.099075,0.040157142857142857,0.11479117647058823
2025-02-19,0.26454666666666665,-0.08396129032258064,0.05116976744186046
2025-02-20,-0.1138,-0.13090000000000002,-0.11475
2025-02-21,0.17261666666666667,-0.009262162162162158,-0.09879285714285715
2025-02-22,0.14513076923076923,0.15487307692307692,0.270412
2025-02-23,0.4414222222222222,0.41232857142857143,0.04919199999999999
2025-02-24,0.4536,0.09074054054054054,0.18213947368421055
2025-02-25,0.20191666666666666,0.19581874999999999,0.16798809523809524
2025-02-26,0.180644,0.26795142857142856,0.1294840909090909
2025-02-27,-0.005896000000000008,-0.01308709677419355,0.031343902439024386
2025-02-28,0.16053103448275863,0.2364175,0.0327
2025-03-01,-0.0935,-0.09590606060606062,-0.12548636363636365
2025-03-02,-0.08913499999999999,-0.10991590909090908,-0.246136
2025-03-03,0.016929999999999994,0.3044204545454545,0.11243684210526315
2025-03-04,0.06850344827586206,0.06251521739130435,0.0507375
2025-03-05,0.06704545454545455,0.04611764705882353,0.08981272727272728
2025-03-06,-0.2225222222222222,-0.14547567567567568,-0.16272608695652174
2025-03-07,-0.145656,-0.05383243243243244,-0.203878125
2025-03-08,0.06981875,0.1698107142857143,0.18593214285714285
2025-03-09,0.01997499999999998,0.005681818181818172,0.25910833333333333
2025-03-10,-0.19627666666666668,-0.27695555555555557,-0.25074878048780486
2025-03-11,-0.01444074074074073,0.11964571428571429,-0.033997435897435896
2025-03-12,-0.07541702127659575,0.004220833333333329,-0.15025319148936173
2025-03-13,0.0497,-0.09346774193548386,-0.05305641025641025
2025-03-14,-0.21504642857142858,-0.05316341463414634,-0.27321904761904764
2025-03-15,0.06710869565217391,-0.02902692307692308,-0.15112608695652174
2025-03-16,-0.00045000000000000134,-0.3051526315789474,-0.11625555555555554
2025-03-17,0.010452941176470576,-0.13298333333333331,-0.13871388888888891
2025-03-18,-0.12758636363636364,-0.08733636363636364,-0.09694000000000001
2025-03-19,0.01524444444444444,-0.1643966666666667,-0.12205909090909092
2025-03-20,-0.008523333333333327,-0.14285581395348837,-0.23054181818181818
2025-03-21,0.014599999999999998,0.019015999999999998,-0.06245483870967742
2025-03-22,0.016222222222222218,-0.1620941176470588,0.005149999999999991
2025-03-23,-0.05501875000000002,-0.21508235294117647,-0.09693333333333336
2025-03-24,-0.10014583333333334,-0.04722592592592594,-0.18587058823529412
2025-03-25,-0.17420526315789472,-0.11745121951219513,-0.11515714285714285
2025-03-26,-0.23135999999999998,-0.1662418604651163,-0.14247307692307692
2025-03-27,-0.18353055555555556,-0.09354117647058822,-0.15783541666666664
2025-03-28,0.09703846153846155,-0.12834074074074076,-0.1942483870967742
2025-03-29,-0.2760125,-0.24611249999999998,-0.2039935483870968
2025-03-30,0.2201714285714286,0.05664,0.10029062500000001
2025-03-31,-0.12319090909090911,-0.2778346153846154,0.023884848484848478
2025-04-01,0.0906969696969697,-0.04893333333333332,-0.09832790697674418
2025-04-02,-0.09253541666666666,-0.012844444444444445,-0.0671234375
2025-04-03,-0.15827254901960783,-0.19515238095238097,-0.038831707317073166
2025-04-04,-0.38796071428571427,-0.3441416666666666,-0.3045235294117647
2025-04-05,-0.1658222222222222,-0.27516153846153846,-0.173421875
2025-04-06,-0.25724,-0.12293235294117648,-0.21264375000000002
2025-04-07,-0.18736590909090908,-0.11164333333333333,-0.1618923076923077
2025-04-08,-0.08235121951219512,-0.16902702702702702,-0.05661860465116278
2025-04-09,-0.12199056603773586,-0.13059807692307693,-0.18902884615384613
2025-04-10,-0.16199591836734692,-0.2038311111111111,-0.13084871794871794
2025-04-11,-0.09365531914893617,-0.11295333333333334,-0.15436222222222223
2025-04-12,-0.0047137931034482656,-0.027996874999999987,-0.021692592592592583
2025-04-13,-0.16028,-0.243428125,0.018942857142857154
2025-04-14,-0.11740606060606061,-0.2524441176470588,-0.14104285714285716
2025-04-15,-0.13089411764705883,-0.006044444444444454,-0.13169583333333335
2025-04-16,-0.09686969696969697,-0.1408225806451613,-0.12432702702702701
2025-04-17,0.128825,0.0648695652173913,0.011486842105263155
2025-04-18,-0.06500666666666667,-0.10386521739130435,0.06382413793103449
2025-04-19,-0.1675153846153846,-0.23738125,-0.07496399999999999
2025-04-20,-0.023482352941176468,-0.4491875,-0.10624285714285715
2025-04-21,-0.047595454545454545,-0.15848461538461536,0.05983636363636364
2025-04-22,-0.23145384615384612,-0.22991842105263158,-0.176425
2025-04-23,-0.02525333333333333,0.040555882352941185,-0.03425624999999999
2025-04-24,-0.014041379310344828,-0.07444137931034484,-0.04377857142857143
2025-04-25,-0.18195357142857144,-0.20224722222222224,-0.187204
2025-04-26,-0.05750833333333335,-0.22907894736842105,-0.006600000000000012
2025-04-27,-0.15170625000000001,-0.20157142857142857,-0.08759565217391306
2025-04-28,-0.12259545454545454,-0.10186969696969699,-0.07873235294117646
2025-04-29,-0.08858809523809523,0.029223529411764697,0.027948648648648648
2025-04-30,-0.13183947368421053,-0.20433428571428572,-0.04908235294117647
2025-05-01,0.18653448275862067,0.308459375,0.2072139534883721
2025-05-02,0.1926153846153846,0.2937458333333333,0.12917499999999998
2025-05-03,-0.06467692307692308,-0.019795000000000004,-0.06696521739130434
2025-05-04,0.295,0.1653227272727273,0.1188
2025-05-05,0.09519090909090909,0.049616,0.1211037037037037
2025-05-06,-0.020418181818181814,0.0036184210526315794,0.07408113207547169
2025-05-07,-0.077765625,-0.13825526315789474,-0.03168235294117647
2025-05-08,0.2531305555555556,0.005076666666666677,-0.06593333333333334
2025-05-09,0.22747222222222221,-0.006823333333333325,0.36571875000000004
2025-05-10,-0.42160000000000003,0.029411764705882346,0.0971391304347826
2025-05-11,-0.021153846153846148,0.03041250000000001,0.03581333333333334
2025-05-12,-0.004263999999999997,-0.05435142857142857,0.044303571428571435
2025-05-13,0.01540769230769231,0.17855666666666667,0.07557428571428572
2025-05-14,0.0020772727272727306,-0.02678571428571428,0.24665555555555554
2025-05-15,-0.08884,0.047049999999999995,0.1731611111111111
2025-05-16,0.3765875,0.14694193548387097,0.3307793103448276
2025-05-17,-0.17855625,-0.34633684210526317,-0.08792608695652175
2025-05-18,0.24182727272727272,-0.00331428571428571,0.07588260869565217
2025-05-19,0.151885,0.054583999999999994,0.06622499999999999
2025-05-20,-0.04067916666666667,0.057709090909090904,0.08831666666666665
2025-05-21,-0.19985909090909093,-0.10552916666666667,-0.07861351351351352
2025-05-22,-0.24072083333333336,-0.4743555555555556,-0.13751052631578947
2025-05-23,-0.190768,-0.3096625,-0.33318125
2025-05-24,0.18936923076923076,-0.0905714285714286,0.016659999999999987
2025-05-25,-0.1929,-0.12477692307692309,-0.01939411764705883
2025-05-26,-0.2663083333333333,-0.36906875,-0.1736388888888889
2025-05-27,0.011508333333333334,0.03096315789473683,0.020712903225806444
2025-05-28,0.1425875,-0.049677777777777786,0.08460000000000001
2025-05-29,-0.09364583333333333,-0.058263636363636365,-0.08816666666666667
2025-05-30,-0.036454999999999994,-0.214344,-0.1086939393939394
2025-05-31,0.39826842105263155,0.18934705882352942,0.258595
2025-06-01,0.2669692307692308,0.049459999999999976,0.11960799999999999
2025-06-02,0.05525000000000001,-0.22795833333333335,-0.225696
2025-06-03,-0.23849,-0.004480645161290323,-0.11468611111111111
2025-06-04,0.041394999999999994,-0.3182107142857143,-0.10491081081081081
2025-06-05,-0.24079166666666665,-0.25627,-0.3208829268292683
2025-06-06,-0.3424238095238095,-0.13973461538461537,-0.14774761904761904
2025-06-07,-0.2934666666666667,-0.50762,-0.26564347826086954
2025-06-08,0.00013846153846154457,-0.05528461538461538,-0.13946666666666666
2025-06-09,-0.08908928571428572,-0.17154285714285714,-0.20454347826086958
2025-06-10,-0.36670416666666666,-0.2695638888888889,-0.290245
2025-06-11,-0.25038214285714283,-0.2209604651162791,-0.3127904761904762
2025-06-12,-0.1910913043478261,-0.2689035714285714,-0.171925
2025-06-13,-0.38441764705882353,-0.2293658536585366,-0.1778638888888889
2025-06-14,-0.22631818181818183,-0.23602800000000002,-0.217435
2025-06-15,-0.3276227272727273,-0.4021322580645161,-0.317512
2025-06-16,-0.301703125,-0.3174102564102564,-0.2124185185185185
2025-06-17,-0.2248810810810811,-0.18322380952380954,-0.19599285714285714
2025-06-18,-0.19649999999999998,-0.1915404761904762,-0.14764249999999998
2025-06-19,-0.332,-0.3181060606060606,-0.23626785714285714
2025-06-20,-0.029469999999999996,-0.2610086956521739,-0.01726842105263158
2025-06-21,-0.22948,-0.30461578947368423,-0.22361578947368418
2025-06-22,0.16562857142857143,-0.4092,-0.35522777777777775
2025-06-23,-0.3149882352941176,-0.22338095238095237,-0.07122307692307693
2025-06-24,-0.09141904761904762,-0.11039523809523809,-0.1307525
2025-06-25,-0.014333333333333328,-0.03145714285714284,-0.04616285714285714
2025-06-26,-0.39384705882352944,-0.24004722222222222,-0.13218888888888888
2025-06-27,-0.016631578947368414,-0.0971060606060606,-0.10999354838709677
2025-06-28,0.07425714285714287,0.05079473684210527,0.2037125
2025-06-29,0.41035,-0.04935,0.227525
2025-06-30,-0.17636875,-0.154915,-0.046071999999999995
2025-07-01,0.24949444444444444,0.15457,-0.019887878787878798
2025-07-02,0.022633333333333346,0.08553076923076924,0.08536333333333333
2025-07-03,0.08729545454545455,-0.0034041666666666573,0.07940645161290323
2025-07-04,-0.10738124999999998,-0.32257199999999997,-0.33452608695652175
2025-07-05,-0.3976666666666666,-0.17163571428571428,-0.225955
2025-07-06,-0.46714285714285714,0.017840000000000012,-0.1547
2025-07-07,-0.33714230769230774,-0.09121538461538461,-0.19543333333333335
2025-07-08,-0.09541,-0.12915588235294118,-0.2251909090909091
2025-07-09,-0.05655263157894738,-0.0021000000000000055,-0.16504347826086957
2025-07-10,-0.30062105263157896,-0.2736857142857143,-0.36133333333333334
2025-07-11,-0.07420000000000002,-0.1892423076923077,-0.16181363636363638
2025-07-12,0.15754166666666666,0.23047272727272727,-0.04364285714285714
2025-07-13,-0.42245,-0.3143066666666667,-0.41007499999999997
2025-07-14,-0.16935714285714287,-0.052435294117647045,-0.041919230769230764
2025-07-15,0.11100384615384615,0.17798214285714287,0.06091428571428571
2025-07-16,0.069305,-0.11745925925925926,-0.058075
2025-07-17,-0.35575238095238093,-0.2742809523809524,-0.08035428571428571
2025-07-18,-0.46074000000000004,-0.08620454545454546,-0.15735945945945948
2025-07-19,0.0754,-0.06838999999999999,0.16814375
2025-07-20,-0.3019777777777778,-0.5537857142857143,-0.2612764705882353
2025-07-21,-0.14519285714285715,-0.1823416666666667,-0.056933333333333336
2025-07-22,-0.164485,-0.29477083333333337,-0.19075
2025-07-23,-0.11639999999999999,-0.050494736842105266,-0.230953125
2025-07-24,-0.06098750000000001,0.012940909090909098,-0.09020526315789473
2025-07-25,0.0010619047619047559,-0.1317190476190476,-0.0046666666666666645
2025-07-26,-0.046469230769230756,-0.17723076923076922,0.006764285714285707
2025-07-27,-0.37943333333333334,-0.4129,-0.33107
2025-07-28,-0.15864117647058826,-0.21341923076923075,-0.2713206896551724
2025-07-29,-0.045924999999999994,0.06023870967741935,-0.10861714285714286
2025-07-30,-0.29666086956521737,-0.2476076923076923,-0.05299655172413793
2025-07-31,0.020746666666666677,0.008115151515151516,0.010036111111111114
2025-08-01,-0.18739285714285714,-0.06316774193548388,-0.14604418604651162
2025-08-02,-0.3433428571428571,-0.4694333333333333,-0.1533
2025-08-03,-0.5324833333333333,-0.799175,-0.5569083333333333
2025-08-04,-0.08170714285714285,-0.21008235294117647,-0.08041999999999999
2025-08-05,-0.09304375,-0.09113500000000001,-0.049760606060606054
2025-08-06,-0.079656,-0.04184545454545454,-0.15390500000000001
2025-08-07,-0.12288965517241379,-0.11943703703703704,-0.25684
2025-08-08,-0.12432380952380953,-0.28055789473684206,-0.34231739130434785
2025-08-09,-0.19922,0.06078823529411764,-0.17422272727272728
2025-08-10,-0.12094,-0.1418125,-0.21454117647058824
2025-08-11,-0.3161842105263158,-0.1607318181818182,-0.31497619047619047
2025-08-12,-0.043280952380952385,-0.12580967741935484,-0.141115625
2025-08-13,-0.14165882352941175,-0.041009375,0.053071875
2025-08-14,0.061688888888888876,0.19996071428571427,-0.030051851851851857
2025-08-15,-0.040283333333333324,-0.15531379310344828,-0.05157407407407407
2025-08-16,-0.2963,-0.5088333333333334,-0.09447647058823529
2025-08-17,0.32263,-0.0056238095238095335,0.19222
2025-08-18,-0.09552307692307692,-0.09223571428571428,0.01966500000000001
2025-08-19,0.3014764705882353,0.241028125,0.05412857142857143
2025-08-20,-0.1360666666666667,0.0859,-0.025284999999999985
2025-08-21,0.02180625,0.18232380952380953,-0.05548148148148147
2025-08-22,-0.2558,-0.056788888888888875,-0.1976103448275862
2025-08-23,-0.13462000000000002,-0.05998,0.10262941176470587
2025-08-24,-0.232625,-0.10964545454545456,-0.09775714285714288
2025-08-25,-0.06727272727272726,-0.028842105263157884,-0.16013214285714286
2025-08-26,-0.13864117647058824,-0.143785,-0.15731724137931033
2025-08-27,-0.24812,-0.2488758620689655,-0.2680176470588235
2025-08-28,-0.38654666666666665,-0.3496521739130435,-0.47972857142857145
2025-08-29,-0.2362,-0.2713,-0.1287135135135135
2025-08-30,0.37523636363636365,-0.22743333333333335,0.005994444444444451
2025-08-31,-0.03371000000000003,0.0075692307692307665,-0.24095
2025-09-01,-0.31708,-0.05421999999999998,-0.28696666666666665
2025-09-02,0.039426666666666645,-0.159,-0.00825806451612904
2025-09-03,-0.05471176470588237,-0.1004909090909091,-0.2149921052631579
2025-09-04,-0.23281923076923078,-0.11170769230769231,-0.13395263157894738
2025-09-05,-0.31253478260869566,-0.15336923076923076,-0.2573483870967742
2025-09-06,-0.03813636363636363,-0.15268823529411765,-0.1464375
2025-09-07,-0.1313375,-0.2400851851851852,-0.11189090909090908
2025-09-08,0.03044615384615384,0.0026290322580645132,-0.036455172413793105
2025-09-09,0.02304375,-0.08269,-0.05691818181818181
2025-09-10,-0.1816304347826087,-0.1939875,-0.14673571428571427
2025-09-11,-0.10935882352941174,0.01138076923076925,-0.30499714285714286
2025-09-12,-0.1073590909090909,-0.12493749999999999,-0.31443
2025-09-13,-0.3389857142857143,-0.38789999999999997,-0.44216842105263154
2025-09-14,0.2730333333333333,0.05761111111111112,0.10724210526315789
2025-09-15,-0.16652727272727272,-0.22588275862068966,-0.06374411764705883
2025-09-16,-0.0882590909090909,-0.377,-0.16580434782608694
2025-09-17,-0.09120624999999999,-0.024388235294117648,-0.21787021276595744
2025-09-18,-0.15109999999999998,-0.024699999999999996,-0.3238975
2025-09-19,-0.1707809523809524,-0.05524642857142857,-0.22703714285714285
2025-09-20,-0.04624999999999999,-0.3845666666666666,-0.11459545454545456
2025-09-21,-0.22516428571428573,-0.41099411764705884,-0.29901
2025-09-22,0.07260000000000001,0.036815384615384625,0.06763125
2025-09-23,-0.050752000000000026,-0.15260833333333335,-0.2054826923076923
2025-09-24,0.1296,0.025597619047619057,-0.047031707317073165
2025-09-25,-0.216176,-0.11493461538461537,-0.10128333333333334
2025-09-26,-0.020089285714285702,0.03607692307692308,-0.097871875
2025-09-27,-0.27928000000000003,-0.2951684210526316,-0.28019565217391307
2025-09-28,-0.33541333333333334,-0.08267058823529412,-0.24282857142857142
2025-09-29,-0.3533583333333334,-0.18646666666666667,-0.1487409090909091
2025-09-30,0.14956,0.12219615384615386,0.008999999999999992
2025-10-01,0.17738666666666666,-0.12505925925925926,0.06030270270270271
2025-10-02,0.07494545454545452,-0.208044,-0.08570588235294117
2025-10-03,-0.22417777777777775,-0.24785,-0.19449999999999998
2025-10-04,-0.04930666666666668,-0.0831857142857143,-0.033293333333333335
2025-10-05,-0.40958181818181816,-0.23598636363636363,-0.25492608695652175
2025-10-06,-0.15123636363636364,0.009626315789473682,0.09382857142857141
2025-10-07,-0.57451,-0.44642,-0.1299793103448276
2025-10-08,-0.06296428571428571,-0.10073928571428571,-0.15612962962962962
2025-10-09,0.29315714285714284,0.06946666666666666,0.05367878787878788
2025-10-10,-0.2972153846153846,-0.04678333333333333,-0.34033030303030304
2025-10-11,-0.2158125,-0.272515,-0.35176666666666667
2025-10-12,-0.22466666666666665,-0.16223333333333334,-0.071075
2025-10-13,-0.39016666666666666,-0.15771428571428572,-0.28224285714285713
2025-10-14,0.008552941176470586,0.033293548387096784,0.05614666666666668
2025-10-15,-0.009783333333333338,-0.04371,-0.061110000000000005
2025-10-16,0.0033500000000000075,-0.16923714285714284,-0.029096969696969698
2025-10-17,-0.23263333333333333,-0.17257073170731707,-0.15340256410256412
2025-10-18,-0.17679,0.3427,-0.15843125
2025-10-19,0.08026666666666665,-0.12222105263157895,0.06764999999999999
2025-10-20,-0.09305294117647059,-0.030796428571428575,-0.0889225806451613
2025-10-21,-0.10247333333333333,-0.17344516129032256,-0.12466
2025-10-22,-0.04017647058823528,-0.043029999999999985,-0.04377777777777777
2025-10-23,-0.15169999999999997,-0.22152666666666668,-0.2759893617021276
2025-10-24,-0.080125,-0.06403333333333333,-0.03545925925925925
2025-10-25,-0.20553076923076924,-0.15309375,-0.33451111111111115
2025-10-26,0.12135714285714284,0.03845333333333332,-0.05432631578947369
2025-10-27,0.4440153846153846,0.26083913043478263,0.13607391304347827
2025-10-28,0.09745555555555556,-0.04237727272727274,0.04553437499999999
2025-10-29,-0.13228695652173914,-0.09077878787878788,0.0730027027027027
2025-10-30,0.09618888888888888,-0.13465862068965517,-0.1931896551724138
2025-10-31,0.024414285714285715,0.05543888888888889,0.09326785714285714
2025-11-01,-0.1743222222222222,-0.69367,0.03908333333333333
2025-11-02,-0.021639999999999993,-0.05814545454545455,-0.035416666666666666
2025-11-03,-0.1008,-0.16438461538461538,0.14209230769230768
2025-11-04,0.07389333333333334,0.06747727272727273,0.0834871794871795
2025-11-05,0.30283125,0.036755555555555555,0.3546125
2025-11-06,0.025885714285714297,0.003027777777777793,0.291774358974359
2025-11-07,0.052969999999999996,-0.103275,0.08848800000000001
2025-11-08,0.19081,-0.010450000000000001,0.041359090909090915
2025-11-09,0.1721111111111111,-0.23035714285714287,0.04765263157894737
2025-11-10,-0.23026,-0.3327304347826087,-0.13800285714285715
2025-11-11,0.08689285714285713,-0.23454799999999998,-0.181396875
2025-11-12,-0.13704,-0.015263636363636363,-0.09210285714285715
2025-11-13,-0.017046153846153843,-0.12305,-0.1411878787878788
2025-11-14,0.023833333333333328,0.10433333333333335,0.09995862068965518
2025-11-15,0.21234000000000003,0.3239111111111111,0.34406666666666663
2025-11-16,-0.3433916666666667,-0.15862222222222222,-0.22534705882352943
2025-11-17,-0.26406666666666667,-0.13055263157894736,0.02951935483870968
2025-11-18,-0.021268421052631572,-0.05900384615384616,-0.098125
2025-11-19,0.03297499999999998,-0.0398888888888889,0.08626666666666666
2025-11-20,0.29212857142857146,-0.17400833333333332,0.016629032258064516
2025-11-21,-0.3301,-0.22143703703703702,-0.3644162162162162
2025-11-22,-0.06675624999999998,0.036800000000000006,-0.05350416666666666
2025-11-23,-0.18895454545454546,-0.14231363636363636,-0.027504999999999995
2025-11-24,-0.19419999999999998,-0.23743181818181816,-0.1678
2025-11-25,-0.15734545454545454,-0.3128851851851852,-0.214304
2025-11-26,-0.25801666666666667,-0.11237916666666665,-0.10568636363636363
2025-11-27,0.4337666666666667,0.0357875,-0.03055294117647058
2025-11-28,-0.1253142857142857,-0.037540000000000004,-0.131572
2025-11-29,0.13855000000000003,-0.16801818181818182,-0.07037499999999998
2025-11-30,-0.37188,-0.3057875,-0.009007692307692324
2025-12-01,0.2005857142857143,0.16699333333333335,0.3050764705882353
2025-12-02,-0.07710624999999999,-0.32904000000000005,-0.237734375
2025-12-03,-0.40469166666666667,-0.2627782608695652,-0.044581249999999996
2025-12-04,0.20225555555555555,-0.21561379310344828,-0.12768333333333334
2025-12-05,-0.00997333333333333,0.0011999999999999995,0.01841944444444445
2025-12-06,-0.27535,-0.3583411764705882,-0.41494375
2025-12-07,-0.11707142857142858,-0.2058,-0.23626428571428573
2025-12-08,-0.06572000000000003,-0.02911621621621622,0.08816666666666668
2025-12-09,0.021223076923076907,0.021647058823529408,-0.05786470588235296
2025-12-10,0.21451111111111112,0.08815416666666669,0.2635181818181818
2025-12-11,0.14199047619047617,0.03862972972972973,-0.10332368421052632
2025-12-12,-0.05065882352941178,-0.16963103448275862,-0.1174125
2025-12-13,0.018653846153846163,-0.06708125,0.010149999999999985
2025-12-14,0.06153333333333335,-0.23805833333333334,-0.23012857142857143
2025-12-15,-0.23771818181818177,-0.1178695652173913,-0.28375833333333333
2025-12-16,-0.1309066666666667,-0.29213333333333336,-0.32624000000000003
2025-12-17,0.12959411764705883,-0.10051666666666664,-0.0030233333333333262
2025-12-18,0.09225000000000001,-0.0036714285714285794,-0.10315263157894737
2025-12-19,-0.10720769230769231,-0.0902,-0.07696
2025-12-20,0.15333999999999998,-0.15310833333333332,-0.008145454545454546
2025-12-21,-0.23478333333333334,-0.37722222222222224,-0.2565181818181818
2025-12-22,-0.07412727272727272,0.019894117647058812,0.018325
2025-12-23,0.1261388888888889,0.15243500000000001,-0.019533333333333344
2025-12-24,-0.10397142857142856,-0.055799999999999995,0.08831875
2025-12-25,0.35032,-0.00026666666666666505,0.041999999999999996
2025-12-26,0.06485714285714286,-0.4368285714285714,-0.2969
2025-12-27,0.055183333333333334,0.01082500000000001,0.03465833333333334
2025-12-28,0.2538857142857143,0.08991111111111112,0.24824285714285718
2025-12-29,0.02022999999999999,-0.046738095238095245,-0.13726842105263157
2025-12-30,-0.09716666666666668,-0.07091785714285713,-0.10513529411764705
2025-12-31,0.3315090909090909,-0.009266666666666677,0.03950000000000001
2026-01-01,0.35721428571428576,0.197325,0.2274923076923077
2026-01-02,-0.05601428571428572,-0.026600000000000002,0.34285454545454547
2026-01-03,-0.2385,-0.16321428571428573,-0.43377999999999994
2026-01-04,-0.08062142857142858,-0.10599666666666667,-0.10034761904761905
2026-01-05,-0.051490909090909094,-0.3220227272727273,-0.3706392857142857
2026-01-06,0.09899411764705882,-0.1629279069767442,-0.2907966666666667
2026-01-07,0.14631666666666668,0.007819512195121947,-0.12754074074074073
2026-01-08,-0.0027352941176470545,-0.05608918918918919,-0.09491176470588235
2026-01-09,-0.3976818181818182,-0.37752857142857144,-0.37145833333333333
2026-01-10,0.261725,0.11101538461538461,0.025055555555555553
2026-01-11,-0.40075,-0.21177222222222222,-0.37888666666666665
2026-01-12,-0.21121176470588238,-0.2612515151515151,-0.2492611111111111
2026-01-13,-0.19475,-0.23948181818181818,-0.09278571428571428
2026-01-14,-0.129737037037037,-0.07244571428571428,-0.13333947368421054
2026-01-15,-0.11924285714285715,-0.2539666666666667,-0.09799722222222224
2026-01-16,-0.39733478260869565,-0.20081315789473686,-0.2779628571428571
2026-01-17,-0.006904761904761906,0.005177272727272742,-0.04593478260869564
2026-01-18,-0.19384800000000002,-0.25672222222222224,-0.243655
2026-01-19,-0.26935333333333333,-0.18793333333333334,-0.27736785714285717
2026-01-20,-0.15595,-0.14994,-0.08195172413793103
2026-01-21,-0.015691071428571433,-0.050359375000000005,0.02600243902439024
2026-01-22,-0.0012999999999999963,0.018056818181818188,0.005621951219512203
2026-01-23,-0.1184121212121212,-0.14798157894736844,-0.12780606060606062
2026-01-24,-0.3876842105263158,-0.330256,-0.3504379310344828
2026-01-25,-0.5316933333333334,-0.22302,-0.5716041666666667
2026-01-26,-0.09969999999999998,-0.3078148148148148,-0.390230303030303
2026-01-27,-0.138075,-0.09307142857142857,-0.19237692307692308
2026-01-28,-0.23436153846153845,0.003551999999999993,-0.20438947368421054
2026-01-29,-0.34723571428571426,-0.24385,-0.2352275
2026-01-30,-0.25785238095238094,-0.165684375,-0.1497025641025641
2026-01-31,-0.030437500000000013,0.10591666666666666,-0.2301392857142857
2026-02-01,-0.34751,-0.17943333333333333,-0.07101333333333333
2026-02-02,-0.2594388888888889,-0.3228894736842105,0.032415151515151515
2026-02-03,0.11343333333333333,-0.12628695652173913,0.06383870967741935
2026-02-04,-0.1348,-0.2992916666666667,-0.09348947368421053
2026-02-05,-0.0006461538461538497,0.27144666666666667,0.17934545454545456
2026-02-06,-0.015288235294117655,0.2501882352941176,0.09235666666666667
2026-02-07,-0.32325384615384617,-0.2928777777777778,-0.15356666666666666
2026-02-08,0.1075,-0.18709,-0.04984166666666668
2026-02-09,-0.3932785714285715,-0.2947277777777778,-0.4409416666666666
